EMP_Sat_OnPrem_mean,last_evaluation,Emp_Identity,Emp_Position,LinkedIn_Hits,number_project,Sensor_Proximity(1-highest/10-lowest),EMP_Engagement_mean,Sensor_Heartbeat(Average/Min),Percent_Remote,average_montly_hours,Emp_Role,time_spend_company,Emp_Title,EMP_Sat_Remote_mean,Emp_Competitive_mean,Sensor_StepCount,promotion_last_5years,left_Company,Work_accident
3.5,0.98,1,1,1,5,3,1.8,85,0.8,239,1,6,2,4.6,2.6,1384,0,1,0
3.8,0.58,1,1,23,4,10,4.2,80,0.4,206,1,3,2,2.4,2.2,3807,0,0,0
3.5,0.8,3,4,1,4,8,4.2,75,0.8,252,3,3,2,4.2,4.0,5676,0,0,0
3.5,0.74,3,3,2,3,3,4.2,75,0.8,220,2,4,3,4.2,4.0,4313,0,0,0
3.5,0.86,1,2,9,5,1,1.8,89,0.8,252,1,2,2,4.2,1.6,1809,0,1,0
3.8,0.48,2,2,52,5,9,4.2,85,0.4,123,2,5,2,2.4,2.2,1981,0,0,1
3.8,0.52,2,1,28,3,10,4.2,90,0.4,186,1,3,2,2.4,2.2,3142,0,0,0
3.5,0.74,4,2,9,5,6,4.2,79,0.8,263,3,3,3,4.2,2.4,4699,0,0,1
3.5,0.85,4,4,8,6,7,4.2,75,0.8,245,4,5,4,4.2,2.2,5678,0,0,0
3.8,0.6,1,2,4,3,7,4.2,77,0.4,218,2,3,2,4.2,2.8,2304,0,0,0
3.5,0.85,3,2,9,3,8,4.2,79,0.8,213,2,4,4,4.2,2.4,5550,0,0,0
3.8,0.38,2,2,23,4,10,4.2,79,0.4,270,1,2,2,2.4,3.2,2338,0,0,0
3.8,0.46,1,1,25,4,9,4.2,78,0.4,260,1,2,2,2.4,2.6,3785,0,0,0
1.8,0.67,1,2,49,3,7,4.2,65,0.5,138,2,6,2,4.2,1.8,1078,0,0,1
3.5,0.98,3,3,5,3,8,4.2,74,0.8,195,3,2,2,4.6,3.8,4660,0,0,0
3.5,0.96,4,3,10,3,7,4.2,79,0.8,161,3,3,3,4.6,3.0,5663,0,0,0
1.8,0.64,5,2,35,3,10,4.2,74,0.4,178,2,2,2,4.2,1.6,1183,1,0,0
3.5,0.71,3,4,6,4,2,4.2,75,0.8,159,3,2,2,4.2,3.6,5221,0,0,1
3.5,0.99,4,3,3,2,3,4.2,76,0.8,273,3,4,2,4.6,2.2,5079,0,0,0
3.5,0.84,4,3,4,3,5,4.2,80,0.8,286,3,4,3,4.2,3.0,5106,0,0,0
3.8,0.6,1,2,1,4,9,4.2,87,0.4,170,1,2,1,4.2,2.0,1446,0,0,0
1.8,0.68,1,2,51,4,8,4.2,76,0.5,225,2,3,1,4.2,3.2,2892,0,0,0
1.8,0.66,1,2,40,4,6,4.2,78,0.5,202,1,2,1,4.2,2.8,2327,0,0,0
3.5,1.0,2,1,7,5,9,1.8,87,0.8,221,2,5,1,4.6,2.8,1958,0,1,0
3.5,0.73,2,4,1,3,8,4.2,74,0.8,159,4,3,2,4.2,3.0,4314,0,0,0
1.8,0.67,2,2,18,5,9,4.2,78,0.5,273,2,3,1,4.2,3.0,2415,0,0,0
0.0,1.0,4,3,10,4,7,4.2,79,0.8,192,2,4,3,4.6,2.8,4570,0,0,0
3.8,0.51,1,1,63,3,10,4.2,78,0.4,201,2,2,1,2.4,3.2,2604,0,0,1
3.8,0.51,2,1,17,5,10,4.2,88,0.4,152,1,3,1,2.4,2.6,1674,0,0,0
3.5,0.79,2,3,9,4,3,4.2,75,0.8,209,2,2,4,4.2,2.6,5131,0,0,0
3.5,0.87,2,3,2,3,2,4.2,77,0.8,201,2,2,2,4.2,3.4,4440,0,0,0
3.8,0.48,1,2,19,2,9,1.8,75,0.4,159,2,3,2,2.4,2.4,6303,0,1,0
3.5,0.92,3,2,4,5,9,4.2,74,0.8,189,3,2,3,4.2,2.2,5575,0,0,0
3.5,0.85,4,2,3,3,7,4.2,73,0.8,152,5,2,3,4.2,3.2,4193,1,0,0
1.8,0.7,1,1,18,3,6,4.2,75,0.5,255,1,2,2,4.2,1.8,3732,0,0,1
3.8,0.52,1,2,12,4,6,4.2,90,0.4,141,1,3,1,2.4,2.0,1619,0,0,0
3.8,0.54,2,1,19,2,6,1.8,61,0.4,130,2,3,2,2.4,2.8,7089,0,1,0
1.8,0.63,1,2,41,3,7,4.2,79,0.4,273,2,3,1,4.2,3.2,3464,0,0,1
3.8,0.59,5,1,28,2,10,4.2,85,0.4,198,5,2,2,2.4,2.8,3514,1,0,0
3.5,0.85,2,1,10,5,5,1.8,88,0.8,259,1,5,2,4.2,3.0,1177,0,1,0
3.8,0.6,2,1,3,3,10,4.2,78,0.4,255,1,2,1,4.2,1.8,2894,0,0,0
3.5,0.71,4,2,5,4,1,4.2,76,0.8,223,2,3,2,4.2,4.0,4282,0,0,0
3.8,0.52,2,1,19,5,7,4.2,86,0.4,192,1,3,2,2.4,1.8,2850,0,0,1
3.8,0.53,2,1,23,3,8,4.2,70,0.4,179,1,3,1,2.4,1.4,1188,0,0,0
3.5,0.87,1,2,10,7,9,1.8,90,0.8,295,2,4,2,4.2,1.2,1217,0,1,0
3.8,0.6,2,1,57,4,10,4.2,90,0.4,133,2,3,2,4.2,3.0,1379,0,0,0
3.5,0.86,2,2,10,5,5,1.8,88,0.8,235,1,5,2,4.2,2.6,1393,0,1,0
3.5,0.94,2,3,3,4,8,4.2,80,0.8,256,2,2,3,4.2,3.2,4679,0,0,0
1.8,0.63,1,2,56,3,9,4.2,69,0.4,160,2,4,2,4.2,2.4,1408,0,0,1
1.8,0.62,2,2,43,3,8,4.2,63,0.4,154,1,2,1,4.2,2.2,1542,0,0,0
3.5,0.79,2,2,6,6,1,1.8,87,0.8,274,1,4,1,4.2,2.8,1066,0,1,0
3.8,0.52,1,1,47,4,8,4.2,88,0.4,140,1,3,1,2.4,3.0,1657,0,0,0
3.8,0.56,2,2,4,2,7,1.8,73,0.4,156,2,3,2,2.4,2.2,1867,0,1,0
3.5,0.81,4,4,5,5,7,4.2,71,0.8,143,2,2,4,4.2,3.4,5612,0,0,0
3.8,0.59,1,2,54,4,9,4.2,86,0.4,166,2,5,1,2.4,3.0,1203,0,0,0
3.5,0.71,2,4,6,3,8,4.2,75,0.8,160,3,3,4,4.2,2.0,4808,0,0,0
3.5,0.87,1,1,9,5,5,1.8,87,0.8,262,1,5,1,4.2,2.2,1400,0,1,0
3.8,0.54,1,2,2,3,9,4.2,77,0.4,272,2,2,2,2.4,2.8,2312,0,0,0
3.8,0.51,2,1,33,2,6,1.8,70,0.4,145,2,3,2,2.4,3.8,1534,0,1,0
3.8,0.56,1,2,60,3,8,4.2,76,0.4,215,1,3,1,2.4,2.0,2993,0,0,0
3.5,0.76,4,2,3,5,1,4.2,75,0.8,132,2,3,3,4.2,3.0,4263,0,0,1
3.5,0.96,4,2,4,3,9,4.2,73,0.8,162,3,3,2,4.2,2.8,4812,0,0,0
3.5,0.8,2,2,5,2,7,4.2,78,0.8,275,3,2,2,4.2,2.2,4163,0,0,0
3.5,0.95,2,2,10,7,6,1.8,85,0.8,289,2,4,1,4.2,2.4,1074,0,1,0
3.8,0.46,2,1,53,2,7,1.8,63,0.4,157,1,3,1,2.4,2.0,8445,0,1,0
3.5,0.93,1,1,7,7,5,1.8,85,0.8,305,2,4,2,4.2,2.4,1813,0,1,0
3.8,0.49,1,2,43,3,9,4.2,65,0.4,137,1,2,2,2.4,2.8,1434,0,0,0
3.8,0.53,1,2,24,2,8,1.8,60,0.4,155,1,3,1,2.4,2.6,7268,0,1,0
3.8,0.61,2,2,44,5,7,4.2,75,0.4,246,1,3,1,4.2,1.8,3993,0,0,0
3.8,0.49,1,1,20,5,8,4.2,77,0.4,203,2,6,1,2.4,2.2,3195,0,0,0
3.8,0.59,2,1,22,4,8,4.2,90,0.4,197,1,7,1,2.4,2.2,2065,0,0,0
3.5,0.86,3,3,8,3,4,4.2,78,0.8,203,4,3,2,4.2,3.2,5929,0,0,0
3.5,0.88,2,4,2,2,2,4.2,80,0.8,206,4,4,4,4.2,2.0,5443,0,0,0
1.8,0.63,1,1,15,4,9,4.2,90,0.4,192,1,3,2,4.2,3.0,3460,0,0,0
3.5,0.87,1,1,5,4,1,1.8,88,0.8,246,2,6,1,4.2,2.4,1622,0,1,0
1.8,0.64,2,1,61,6,9,4.2,79,0.4,205,2,5,2,4.2,2.4,2018,0,0,1
1.8,0.69,1,1,53,4,6,4.2,88,0.5,176,2,3,2,4.2,1.8,1472,0,0,1
3.5,0.75,4,4,4,4,4,4.2,73,0.8,199,2,2,2,4.2,3.6,4762,0,0,0
3.5,0.98,3,3,5,4,4,4.2,75,0.8,195,4,3,4,4.6,2.2,5863,0,0,0
3.5,0.97,1,1,7,6,7,1.8,85,0.8,284,2,4,2,4.6,2.6,1181,0,1,0
3.8,0.4,1,1,18,2,9,4.2,69,0.4,108,2,2,1,2.4,1.6,1909,0,0,0
3.8,0.5,1,2,7,2,10,1.8,69,0.4,157,1,3,2,2.4,2.6,6977,0,1,0
3.8,0.52,1,1,32,2,10,1.8,65,0.4,159,2,3,1,2.4,2.2,1645,0,1,0
3.5,0.97,2,4,2,4,5,4.2,75,0.8,163,3,3,2,4.6,2.6,4887,0,0,0
3.8,0.6,1,2,19,4,6,4.2,80,0.4,271,2,3,2,4.2,3.4,2693,0,0,0
3.5,0.89,3,2,5,3,2,4.2,76,0.8,142,4,4,4,4.2,3.0,4429,0,0,0
3.8,0.49,2,2,61,2,6,4.2,61,0.4,112,1,3,2,2.4,3.2,1974,0,0,1
3.5,0.72,4,3,6,3,1,4.2,75,0.8,206,4,3,2,4.2,4.0,5618,0,0,0
1.8,0.68,1,2,49,3,9,4.2,68,0.5,138,1,3,2,4.2,2.2,1923,0,0,0
3.5,0.94,2,2,2,3,5,4.2,71,0.8,151,4,4,4,4.2,1.6,5016,0,0,0
3.5,0.7,2,2,7,3,9,4.2,72,0.8,132,2,3,3,4.2,3.0,4013,0,0,0
3.5,0.87,2,2,9,5,3,1.8,89,0.8,271,1,4,1,4.2,1.6,1989,0,1,0
3.5,0.85,4,4,1,3,9,4.2,75,0.8,237,3,3,4,4.2,2.0,4476,0,0,1
3.8,0.54,2,1,24,4,8,4.2,90,0.4,172,1,4,1,2.4,2.4,1786,0,0,0
3.5,0.94,4,3,3,5,6,4.2,79,0.8,235,2,3,3,4.2,3.2,4411,0,0,0
1.8,0.61,5,5,60,4,8,4.2,75,0.4,227,5,2,5,4.2,2.0,3080,1,0,0
3.8,0.5,2,2,37,4,7,4.2,75,0.4,269,1,3,1,2.4,1.4,3379,0,0,0
3.8,0.56,2,1,29,4,8,4.2,90,0.4,142,2,2,2,2.4,2.6,1484,0,0,0
3.8,0.6,1,1,40,2,7,4.2,62,0.4,144,2,3,1,4.2,3.2,1500,0,0,0
3.8,0.54,2,2,4,2,6,1.8,75,0.4,131,2,3,1,2.4,2.2,7373,0,1,1
3.5,0.85,1,2,3,5,6,1.8,89,0.8,221,2,6,1,4.2,2.4,1960,0,1,0
3.8,0.57,2,1,48,2,6,1.8,63,0.4,160,2,3,2,2.4,3.2,1691,0,1,0
3.5,0.84,2,1,1,7,7,1.8,89,0.8,250,1,4,2,4.2,2.4,1690,0,1,0
3.5,0.93,2,2,1,5,3,1.8,90,0.8,229,2,5,1,4.2,2.0,1196,0,1,0
1.8,0.68,1,2,23,3,7,4.2,77,0.5,208,1,3,1,4.2,2.6,2100,0,0,1
3.5,0.89,1,2,9,4,4,1.8,86,0.8,270,1,5,1,4.2,1.8,1167,0,1,0
3.5,1.0,2,3,7,4,8,4.2,73,0.8,125,2,4,4,4.6,2.8,4203,0,0,0
3.8,0.53,2,1,60,3,10,1.8,90,0.4,255,1,5,2,2.4,1.4,1797,0,1,0
3.5,0.76,4,2,6,5,6,4.2,79,0.8,217,3,3,3,4.2,2.8,4934,0,0,0
3.8,0.41,2,1,36,3,8,4.2,66,0.4,133,2,6,1,2.4,2.4,1512,0,0,1
1.8,0.64,2,1,52,5,10,4.2,87,0.4,164,2,5,2,4.2,3.2,1644,0,0,0
3.5,0.98,4,2,9,5,5,4.2,70,0.8,167,4,3,2,4.6,3.6,5026,0,0,0
3.8,0.53,2,2,65,2,6,1.8,70,0.4,129,2,3,1,2.4,2.6,1318,0,1,0
3.8,0.55,1,2,28,4,6,4.2,88,0.4,196,2,2,2,2.4,2.0,2969,0,0,0
0.0,1.0,2,2,4,4,1,4.2,80,0.8,211,4,3,3,4.6,2.6,5989,0,0,0
3.5,0.88,4,2,7,5,3,4.2,75,0.8,134,4,2,3,4.2,2.8,5610,0,0,1
3.5,0.8,2,3,6,5,3,4.2,79,0.8,217,4,2,2,4.2,3.0,5518,0,0,0
1.8,0.67,2,1,64,4,6,4.2,90,0.5,184,1,3,1,4.2,1.8,3812,0,0,0
3.8,0.44,1,2,65,3,8,4.2,76,0.4,260,1,8,2,2.4,2.4,3489,0,0,0
3.5,0.71,2,3,4,3,2,4.2,75,0.8,100,2,3,4,4.2,2.0,4191,0,0,0
3.5,0.84,2,1,1,6,4,1.8,87,0.8,287,2,4,1,4.2,2.8,1581,0,1,0
3.5,0.95,2,4,10,3,2,4.2,76,0.8,212,2,3,3,4.2,2.2,4117,0,0,0
3.5,0.74,2,2,1,2,9,4.2,71,0.8,116,4,3,2,4.2,3.8,4091,0,0,0
3.5,0.97,4,4,2,4,4,4.2,75,0.8,242,4,2,4,4.6,2.8,5879,0,0,0
3.5,0.74,3,2,7,4,6,4.2,78,0.8,201,3,3,2,4.2,3.0,5967,0,0,1
3.5,0.85,3,3,4,3,2,4.2,77,0.8,237,2,3,2,4.2,2.4,5860,0,0,1
3.8,0.59,1,1,51,4,6,4.2,76,0.4,214,2,5,2,2.4,1.8,2669,0,0,0
3.5,0.96,4,2,2,4,1,4.2,77,0.8,170,2,2,3,4.2,3.0,5607,0,0,0
3.5,0.92,2,4,3,4,4,4.2,74,0.8,196,3,2,4,4.2,3.6,5505,0,0,0
3.5,1.0,1,1,4,6,6,1.8,85,0.8,260,1,3,1,4.6,1.6,1338,0,1,1
3.8,0.55,2,2,2,4,9,4.2,76,0.4,258,1,3,2,2.4,2.6,2886,0,0,0
3.5,0.77,3,3,10,3,1,4.2,77,0.8,233,2,3,2,4.2,3.2,4626,0,0,0
3.8,0.5,2,1,43,4,6,4.2,75,0.4,245,2,3,2,2.4,3.0,3747,0,0,0
3.8,0.47,1,1,64,2,10,1.8,72,0.4,145,1,3,2,2.4,2.4,1484,0,1,0
1.8,0.68,1,1,12,3,8,4.2,74,0.5,132,2,2,1,4.2,3.6,1493,0,0,0
1.8,0.61,2,2,44,5,9,4.2,89,0.4,174,2,6,2,4.2,2.8,1635,0,0,0
3.5,0.79,1,1,4,6,9,1.8,85,0.8,292,2,4,2,4.2,3.2,1762,0,1,0
1.8,0.66,2,1,54,4,6,4.2,89,0.5,182,1,2,1,4.2,2.4,3261,0,0,0
3.5,0.86,2,2,10,4,4,4.2,78,0.8,205,4,5,3,4.2,3.0,4944,0,0,0
1.8,0.69,2,1,59,3,8,4.2,76,0.5,274,2,2,1,4.2,3.0,3436,0,0,0
3.5,0.9,3,3,5,3,3,4.2,80,0.8,189,3,2,2,4.2,2.6,4738,0,0,0
3.5,0.89,4,3,1,5,9,4.2,74,0.8,169,4,2,3,4.2,3.4,4500,0,0,1
3.8,0.5,2,1,57,5,6,4.2,78,0.4,227,1,2,2,2.4,2.0,2185,0,0,0
3.5,0.99,3,3,5,5,5,4.2,75,0.8,184,4,5,3,4.6,2.8,4782,0,0,0
1.8,0.67,1,2,63,2,10,4.2,75,0.5,242,2,6,2,4.2,2.6,3144,0,0,0
3.8,0.47,2,2,19,2,6,1.8,61,0.4,148,1,3,2,2.4,2.6,7436,0,1,0
3.5,0.92,2,3,4,3,9,4.2,77,0.8,180,4,2,4,4.2,3.8,4758,0,0,0
3.5,0.9,2,2,9,5,5,4.2,70,0.8,139,2,3,3,4.2,3.6,5920,0,0,0
3.5,0.83,3,3,5,3,2,4.2,70,0.8,168,3,3,2,4.2,3.0,5964,0,0,0
3.5,0.75,4,3,2,4,9,4.2,71,0.8,170,3,3,3,4.2,2.6,5330,0,0,0
3.5,0.98,4,2,6,3,1,4.2,76,0.8,217,4,3,3,4.6,3.6,4887,0,0,0
3.8,0.48,1,1,52,4,8,4.2,87,0.4,156,2,4,1,2.4,2.2,1857,0,0,1
3.8,0.57,5,1,63,4,7,4.2,85,0.4,161,5,7,2,2.4,2.2,1496,1,0,0
3.5,0.85,2,2,4,4,8,4.2,75,0.8,105,2,5,3,4.2,3.2,5824,0,0,0
1.8,0.67,2,2,19,2,6,4.2,78,0.5,223,1,3,1,4.2,2.2,3356,0,0,0
3.5,0.9,2,3,5,5,4,4.2,78,0.8,113,3,3,4,4.2,2.6,4743,0,0,0
3.8,0.56,2,1,59,3,8,4.2,72,0.4,169,2,2,1,2.4,2.6,1455,0,0,1
3.8,0.48,1,2,39,5,9,1.8,86,0.4,310,1,3,2,2.4,2.6,1454,0,1,0
3.8,0.49,1,2,57,2,6,1.8,72,0.4,144,1,3,1,2.4,2.4,1588,0,1,0
1.8,0.62,2,1,16,4,7,4.2,86,0.4,186,1,3,2,4.2,2.4,2693,0,0,0
1.8,0.65,1,1,50,4,9,4.2,85,0.5,124,1,2,2,4.2,2.0,1592,0,0,0
3.5,0.9,2,2,7,4,5,4.2,72,0.8,115,4,3,4,4.2,2.4,4609,0,0,0
3.8,0.55,2,2,63,5,9,4.2,78,0.4,262,2,3,1,2.4,2.8,2361,0,0,0
3.8,0.57,2,1,31,2,7,1.8,70,0.4,134,1,3,1,2.4,2.4,1608,0,1,0
0.0,1.0,4,3,5,5,4,4.2,78,0.8,243,4,2,4,4.6,3.0,4709,0,0,0
1.8,0.62,2,1,50,2,6,4.2,86,0.4,187,2,3,2,4.2,3.4,3878,0,0,0
3.8,0.5,2,1,30,3,6,4.2,90,0.4,184,1,3,2,2.4,2.6,3380,0,0,1
3.5,0.89,2,2,4,4,3,4.2,73,0.8,97,3,6,2,4.2,3.4,5801,0,0,0
3.8,0.48,1,1,13,2,6,1.8,72,0.4,155,1,3,2,2.4,3.2,1303,0,1,0
3.5,0.85,1,1,7,7,2,1.8,85,0.8,275,1,4,1,4.2,2.4,1754,0,1,0
3.5,0.92,2,3,8,3,7,4.2,76,0.8,232,4,2,3,4.2,3.6,5544,0,0,0
1.8,0.61,2,1,9,4,7,4.2,85,0.4,171,2,6,1,4.2,2.0,1909,0,0,0
1.8,0.63,2,1,33,3,9,4.2,65,0.4,172,2,4,1,4.2,1.8,1989,0,0,1
3.5,0.83,4,3,9,3,8,4.2,79,0.8,225,4,4,2,4.2,3.0,5468,0,0,0
3.8,0.46,2,2,22,2,7,4.2,64,0.4,169,1,2,1,2.4,2.6,1394,0,0,1
3.5,0.99,2,2,10,5,6,1.8,85,0.8,262,1,6,1,4.6,2.6,1816,0,1,0
3.5,0.97,3,2,3,4,7,4.2,77,0.8,244,2,3,2,4.6,2.6,5857,0,0,0
3.5,0.83,3,3,8,5,6,4.2,75,0.8,216,3,4,3,4.2,2.2,5878,0,0,0
3.5,0.89,2,1,4,6,9,1.8,85,0.8,247,2,4,1,4.2,2.2,1623,0,1,0
3.5,1.0,1,2,8,2,8,1.8,86,0.8,240,1,2,1,4.6,1.8,1144,0,1,0
3.5,0.85,3,4,7,3,7,4.2,79,0.8,260,4,3,4,4.2,2.6,5379,0,0,0
3.8,0.51,2,1,3,2,6,1.8,64,0.4,154,1,3,2,2.4,2.8,1121,0,1,1
3.5,0.7,3,3,5,3,2,4.2,76,0.8,123,2,5,2,4.2,4.0,4292,0,0,0
3.5,0.79,2,2,1,6,1,4.2,72,0.8,140,3,2,2,4.2,2.2,4053,0,0,0
3.5,0.9,1,1,7,5,2,1.8,90,0.8,254,2,6,2,4.2,2.8,1064,0,1,0
3.8,0.56,1,2,36,2,8,1.8,71,0.4,134,1,3,1,2.4,2.4,6026,0,1,0
3.5,0.82,4,4,7,4,6,4.2,70,0.8,134,4,6,3,4.2,3.4,4881,0,0,0
3.5,0.93,2,1,5,5,4,1.8,90,0.8,268,1,5,2,4.2,2.4,1365,0,1,0
1.8,0.69,1,2,39,3,8,4.2,61,0.5,164,1,2,1,4.2,3.4,1532,0,0,0
3.8,0.57,2,2,45,4,6,4.2,75,0.4,227,2,3,2,2.4,3.2,2707,0,0,0
3.8,0.52,1,2,55,2,8,1.8,75,0.4,128,2,3,2,2.4,2.2,8313,0,1,0
3.8,0.48,2,2,62,2,7,1.8,62,0.4,134,2,3,1,2.4,2.0,6598,0,1,0
3.5,0.82,2,4,6,4,3,4.2,75,0.8,170,2,6,2,4.2,2.4,4998,0,0,0
3.5,0.91,2,1,4,5,4,1.8,90,0.8,271,1,5,2,4.2,3.2,1320,0,1,0
3.8,0.49,1,2,43,5,8,4.2,87,0.4,165,2,6,1,2.4,3.2,1669,0,0,0
3.5,0.84,2,2,1,6,6,1.8,88,0.8,298,2,4,2,4.2,2.6,1735,0,1,0
3.5,0.89,3,2,6,3,1,4.2,78,0.8,175,2,3,3,4.2,1.6,5150,0,0,1
3.5,0.81,2,1,4,5,3,1.8,90,0.8,287,1,4,1,4.2,2.8,1579,0,1,0
3.8,0.61,1,2,48,3,6,4.2,66,0.4,165,2,2,2,4.2,3.0,1706,0,0,0
3.5,0.84,3,2,4,3,5,4.2,78,0.8,227,3,3,2,4.2,2.4,4450,0,0,0
3.5,0.94,3,3,6,4,2,4.2,80,0.8,264,4,4,2,4.2,2.2,4863,0,0,0
3.8,0.56,1,1,12,2,10,1.8,66,0.4,133,2,3,2,2.4,1.8,7607,0,1,0
3.5,0.96,2,3,10,2,7,4.2,76,0.8,246,3,2,3,4.2,2.8,5337,0,0,1
3.8,0.57,2,2,38,2,7,1.8,74,0.4,154,2,3,1,2.4,2.6,7846,0,1,1
3.8,0.52,2,2,8,4,8,4.2,90,0.4,174,2,2,2,2.4,2.2,1491,0,0,0
3.5,0.96,4,3,6,3,5,4.2,76,0.8,243,4,3,2,4.6,2.8,5371,0,0,1
3.5,0.91,1,1,1,4,7,1.8,90,0.8,228,1,5,2,4.2,2.6,1788,0,1,0
3.8,0.57,2,2,19,2,7,1.8,61,0.4,136,1,3,2,2.4,1.8,1249,0,1,0
3.5,0.87,4,3,2,5,1,4.2,70,0.8,151,3,6,4,4.2,3.6,4529,0,0,0
3.5,0.71,2,2,8,3,7,4.2,75,0.8,255,3,2,2,4.2,3.2,5955,0,0,1
3.8,0.53,2,1,19,3,6,4.2,76,0.4,211,1,4,2,2.4,2.2,3938,0,0,0
3.8,0.51,2,1,35,2,6,1.8,62,0.4,130,2,3,2,2.4,2.4,1751,0,1,0
3.5,0.94,3,4,10,3,6,4.2,78,0.8,212,3,3,2,4.2,2.6,5724,0,0,0
3.5,0.83,3,2,9,2,4,4.2,80,0.8,189,3,2,2,4.2,4.0,5245,0,0,0
1.8,0.64,1,1,25,4,8,4.2,87,0.4,192,1,3,1,4.2,2.8,2443,0,0,0
3.5,0.89,4,2,4,5,9,4.2,77,0.8,152,2,3,2,4.2,3.2,4699,0,0,0
1.8,0.62,1,1,59,5,7,4.2,79,0.4,263,2,2,2,4.2,2.0,3238,0,0,0
3.8,0.44,1,2,62,3,8,4.2,65,0.4,121,1,4,1,2.4,2.2,1262,0,0,0
3.8,0.46,2,2,22,2,9,1.8,66,0.4,156,2,3,1,2.4,2.6,1187,0,1,0
1.8,0.63,1,1,28,4,10,4.2,88,0.4,164,1,3,1,4.2,2.4,1880,0,0,0
3.8,0.55,2,1,56,3,9,4.2,75,0.4,242,2,3,1,2.4,1.8,2296,0,0,0
1.8,0.66,1,2,47,4,10,4.2,89,0.5,184,1,3,1,4.2,1.8,3081,0,0,0
3.5,0.86,3,2,1,5,1,4.2,76,0.8,206,3,3,2,4.2,2.8,4645,0,0,0
3.8,0.53,1,2,10,3,6,4.2,79,0.4,217,2,3,1,2.4,2.8,3492,0,0,0
1.8,0.66,1,2,56,5,8,4.2,77,0.5,281,2,4,1,4.2,2.4,3709,0,0,1
1.8,0.67,1,1,47,3,6,4.2,87,0.5,199,1,4,2,4.2,3.4,2208,0,0,0
3.8,0.45,2,1,24,2,8,4.2,66,0.4,145,1,3,2,2.4,2.6,1288,0,0,0
3.5,0.78,4,4,8,4,6,4.2,80,0.8,203,2,2,4,4.2,2.0,4450,0,0,0
3.5,0.78,3,3,7,4,2,4.2,76,0.8,159,2,5,3,4.2,3.8,4063,0,0,0
3.5,0.99,2,1,3,4,3,1.8,90,0.8,253,2,5,2,4.6,2.0,1092,0,1,1
3.8,0.6,1,2,13,4,10,4.2,80,0.4,259,1,4,1,4.2,2.4,2495,0,0,0
3.8,0.57,2,2,51,3,8,4.2,78,0.4,242,1,3,2,2.4,2.0,3935,0,0,0
3.5,0.82,4,2,3,2,6,4.2,80,0.8,241,4,3,2,4.2,2.2,4253,0,0,0
3.5,0.73,2,2,4,3,6,4.2,76,0.8,245,4,4,3,4.2,4.0,5186,0,0,0
3.5,0.9,2,4,10,4,1,4.2,77,0.8,261,4,4,4,4.2,3.6,4632,0,0,0
1.8,0.68,1,1,64,4,6,4.2,90,0.5,173,2,3,2,4.2,3.0,1847,0,0,0
3.5,0.8,3,3,9,4,3,4.2,76,0.8,261,3,3,2,4.2,2.2,5515,0,0,0
1.8,0.67,2,2,21,2,10,4.2,70,0.5,139,2,8,1,4.2,2.4,1033,0,0,0
3.5,0.82,2,3,8,5,1,4.2,71,0.8,158,3,2,2,4.2,3.8,4743,0,0,0
3.5,0.75,3,4,6,4,7,4.2,80,0.8,235,4,3,4,4.2,3.0,4832,0,0,0
3.5,0.78,2,2,10,5,3,4.2,78,0.8,250,4,2,3,4.2,2.4,4277,0,0,1
3.8,0.55,1,2,61,2,10,1.8,62,0.4,152,2,3,1,2.4,2.4,6278,0,1,0
3.5,0.78,4,3,7,5,7,4.2,73,0.8,198,3,3,2,4.2,3.0,5768,0,0,0
3.5,0.71,5,3,9,4,9,4.2,73,0.8,163,4,8,4,4.2,2.2,5489,1,0,0
3.5,0.93,3,3,2,4,8,4.2,70,0.8,148,4,2,2,4.2,2.2,4883,0,0,0
1.8,0.64,2,2,61,5,8,4.2,87,0.4,150,1,5,1,4.2,2.6,1091,0,0,0
3.5,0.83,3,4,3,4,7,4.2,71,0.8,194,3,3,4,4.2,2.8,5168,0,0,0
3.5,0.71,4,5,9,4,2,4.2,75,0.8,222,4,3,5,4.2,4.0,5337,1,0,0
3.5,0.8,1,2,2,6,8,1.8,87,0.8,256,2,4,2,4.2,2.8,1752,0,1,0
3.5,0.77,3,3,1,5,2,4.2,79,0.8,272,2,2,3,4.2,2.8,5412,0,0,1
3.8,0.47,2,2,23,2,8,1.8,67,0.4,138,1,3,2,2.4,3.0,1844,0,1,0
3.5,0.78,2,2,6,5,8,4.2,77,0.8,255,3,3,3,4.2,3.4,4044,0,0,0
3.5,0.96,3,2,10,4,3,4.2,78,0.8,216,4,3,2,4.2,2.8,4636,0,0,0
3.5,0.93,2,3,5,3,6,4.2,75,0.8,238,4,2,3,4.2,3.2,4349,0,0,0
3.5,0.8,2,1,1,6,9,1.8,85,0.8,264,2,4,2,4.2,2.8,1660,0,1,0
3.8,0.46,1,1,16,2,8,1.8,75,0.4,156,1,3,2,2.4,2.0,1828,0,1,0
3.8,0.55,1,2,43,4,7,4.2,80,0.4,215,1,2,1,2.4,1.6,3721,0,0,0
3.8,0.51,1,1,50,4,6,4.2,85,0.4,164,1,3,1,2.4,3.0,1547,0,0,0
3.5,0.77,4,3,7,3,3,4.2,77,0.8,237,2,3,2,4.2,2.8,4062,0,0,1
3.8,0.57,1,2,63,2,7,4.2,77,0.4,205,2,4,1,2.4,2.2,2156,0,0,1
